Index,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,compound possible,max ionic char,avg ionic char,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,ewald_energy,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,sine coulomb matrix eig 16,sine coulomb matrix eig 17,sine coulomb matrix eig 18,sine coulomb matrix eig 19,structural complexity per atom,structural complexity per cell,crystal_system_monoclinic,crystal_system_triclinic,target_label,Compound name
Comp_40,8.0,74.0,66.0,20.7,15.579999999999998,8.0,3.0,87.0,84.0,64.6,26.880000000000003,87.0,15.9994,183.84,167.8406,46.6773745,38.329384299999994,15.9994,54.8,3695.0,3640.2,792.733,976.7601999999999,54.8,1.0,16.0,15.0,11.5,5.4,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,107.7,50.04,66.0,0.82,3.44,2.62,2.692,0.8976,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.2,1.72,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,6.9,3.04,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1,1.7600000000000002,2.0,9.105,73.1066666667,64.00166666669999,18.639666666670003,13.638466666671999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.14591536429066537,6.460445057519808,11.997564129633648,0.7924268881018985,4,6,0,-812.4074558787329,15606.912911869616,15055.90177621114,3400.971273661673,3188.8106123075427,1390.9793233635385,1328.4849305278428,603.465928118479,561.5110535756291,108.05329894010447,60.66182183055506,74.92628527349844,65.29834350789501,70.69712956344769,70.27090450218651,70.29285300605946,66.32920255165283,68.75823162120398,66.97954723541817,67.5653717036177,67.5948079884622,3.321928094887362,66.43856189774725,1,0,1,KYCoWO6
Comp_41,8.0,76.0,68.0,20.6,15.440000000000001,8.0,3.0,87.0,84.0,64.3,27.24,87.0,15.9994,190.23,174.23059999999998,46.622665,38.25279099999999,15.9994,54.8,3306.0,3251.2,795.033,979.9802,54.8,1.0,16.0,15.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,107.2,49.44,66.0,0.82,3.44,2.62,2.654,0.9431999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.72,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,6.8,3.04,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,1.8800000000000003,2.0,9.105,73.1066666667,64.00166666669999,18.53816666667,13.679066666672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.15279548829170966,6.702440639585381,11.550830627914916,0.8238086952133727,4,6,0,-763.523397527945,16636.573649643226,16049.227384012847,3397.320358056564,3188.3098633153563,1059.1887778793773,1000.1609115509184,599.857697723847,561.3313865677629,107.87433275143243,60.01762266425104,74.10157158889665,70.51451870661592,70.27737633688773,70.36353273217793,69.28064038449186,65.25207009902493,66.22493913663526,67.15136450934699,67.58168483707816,67.57698786021469,3.321928094887362,66.43856189774725,1,0,1,KYCrOsO6
Comp_42,8.0,74.0,66.0,20.4,15.16,8.0,3.0,87.0,84.0,63.7,27.96,87.0,15.9994,183.84,167.8406,45.983664999999995,37.358191,15.9994,54.8,3695.0,3640.2,833.933,1034.4402000000002,54.8,1.0,16.0,15.0,11.2,5.76,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,109.0,51.6,66.0,0.82,3.44,2.62,2.6700000000000004,0.9239999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.4,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,6.6,2.6799999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.4,2.1599999999999997,2.0,9.105,73.1066666667,64.00166666669999,18.73416666667,13.600666666671998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.15059715961638132,6.215467088410507,12.285106022092085,0.7835501747336614,1,7,0,-759.8654362918783,15608.121546572582,15053.47040586875,3397.397173097768,3188.0688794481107,1057.841728150639,1000.0556703182924,600.48043647949,561.3417248888627,107.84259703610648,60.69772930066704,74.81633845967765,65.3063675736916,70.7439325480092,70.11905853723732,70.089894469051,68.7808408988824,66.53321957578173,66.80479807897774,67.6626995259807,67.43503316870473,4.321928094887363,86.43856189774725,0,1,1,KYCrWO6
Comp_43,8.0,76.0,68.0,20.8,15.720000000000002,8.0,3.0,87.0,84.0,64.9,26.52,87.0,15.9994,190.23,174.23059999999998,47.007555,38.791637,15.9994,54.8,3306.0,3251.2,758.133,928.3202000000001,54.8,1.0,16.0,15.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,106.5,48.6,66.0,0.82,3.44,2.62,2.6710000000000003,0.9227999999999998,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.3,1.8800000000000001,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,7.0,3.2,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.7,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,1.6,2.0,9.105,73.1066666667,64.00166666669999,18.49216666667,13.697466666672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.14926745251888265,6.688127954658046,11.671110665351966,0.8153186942578172,4,6,0,-762.7525503888688,16636.251729719563,16050.367241805236,3399.310597284787,3188.3795225248255,1275.8486442644619,1212.7207512098837,602.0535228823072,561.3812453606713,108.15487500401687,60.224717399535514,74.29864366231874,70.54941467229382,70.23715441770517,70.30051812609773,69.2121471497628,65.28673071071006,66.25317130549755,67.11374857462023,67.601788912411,67.57324882394163,3.321928094887362,66.43856189774725,1,0,1,KYFeOsO6
Comp_44,8.0,74.0,66.0,20.6,15.440000000000001,8.0,3.0,87.0,84.0,64.3,27.24,87.0,15.9994,183.84,167.8406,46.368555,37.897037,15.9994,54.8,3695.0,3640.2,797.033,982.7801999999999,54.8,1.0,16.0,15.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,108.3,50.760000000000005,66.0,0.82,3.44,2.62,2.6870000000000003,0.9035999999999997,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.1,1.56,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,6.8,2.88,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.9,2.6599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,1.8800000000000003,2.0,9.105,73.1066666667,64.00166666669999,18.68816666667,13.619066666672001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.14696094490159511,6.307770350933342,12.206658257287028,0.7885857674835259,4,6,0,-760.3180112137502,15603.929245319508,15058.245059341238,3398.894848244815,3188.925959095159,1273.2369492362884,1213.3141586291322,602.7894446162145,561.552253931821,107.9190321686641,60.915705310581444,75.26679766911862,70.78755045151306,70.24113154590307,70.12280312215965,65.34849398680997,68.5783266151102,66.39419755416299,66.9593051923482,67.55964761358311,67.56190780678803,3.321928094887362,66.43856189774725,1,0,1,KYFeWO6
Comp_45,8.0,76.0,68.0,20.7,15.579999999999998,8.0,3.0,87.0,84.0,64.6,26.880000000000003,87.0,15.9994,190.23,174.23059999999998,46.9168595,38.664663299999994,15.9994,54.8,3306.0,3251.2,728.933,887.4402,54.8,1.0,16.0,15.0,11.5,5.4,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,107.2,49.44,66.0,0.82,3.44,2.62,2.643,0.9564,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.72,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,6.9,3.04,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.1,1.7400000000000002,2.0,9.105,73.1066666667,64.00166666669999,18.46792528736,13.707163218396,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,12.0,229.0,217.0,90.6,94.32000000000001,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.1551296939781074,6.396052357800701,12.180525380927612,0.781220383409158,4,6,0,-809.0166252344438,16631.012450481558,16055.063060773666,3396.7307005329117,3189.3966586117876,1163.1526259024154,1103.7708697036887,601.2082439322967,561.6725941093258,107.95581238942057,60.82986270659107,75.06701187090161,65.38008971303178,70.70098154354967,70.17596313617614,70.26531991466193,66.41560942967817,68.68724233537266,66.88622329343481,67.61825991417905,67.57550747824249,3.321928094887362,66.43856189774725,1,0,1,KYMnOsO6
Comp_46,8.0,74.0,66.0,20.5,15.3,8.0,3.0,87.0,84.0,64.0,27.6,87.0,15.9994,183.84,167.8406,46.2778595,37.7700633,15.9994,54.8,3695.0,3640.2,767.833,941.9002,54.8,1.0,16.0,15.0,11.3,5.64,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,109.0,51.6,66.0,0.82,3.44,2.62,2.659,0.9372,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.4,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,6.7,2.72,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3,2.0199999999999996,2.0,9.105,73.1066666667,64.00166666669999,18.66392528736,13.628763218396,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,12.0,229.0,217.0,94.1,98.52000000000001,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.15299189832437202,6.17095020894056,12.452894775757562,0.7729927172412182,4,6,0,-809.1822153019405,15602.06509828715,15059.627998539847,3396.309815486908,3189.812529382803,1161.998154865105,1104.0264734274267,601.5473630205319,561.7607964977876,107.82525858589253,61.08490497641694,75.40988135248897,70.78828607698068,65.3977785085397,70.19898312882928,70.19297111119113,66.42684691740003,68.43675560215338,66.88538506687007,67.62105748575009,67.57215309311948,3.321928094887362,66.43856189774725,1,0,1,KYMnWO6
Comp_47,8.0,76.0,68.0,21.0,16.0,8.0,3.0,87.0,84.0,65.5,25.8,87.0,15.9994,190.23,174.23059999999998,47.292395,39.190413,15.9994,54.8,3306.0,3251.2,749.833,916.7002,54.8,1.0,16.0,15.0,11.8,5.04,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,105.7,47.64,66.0,0.82,3.44,2.62,2.679,0.9132,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.5,2.2,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,7.2,3.5200000000000005,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.8,1.48,2.0,9.105,73.1066666667,64.00166666669999,18.451166666669998,13.713866666671999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,12.0,229.0,217.0,91.4,95.28,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.1476574547509148,6.732842969319762,11.663849848931303,0.805640527590552,4,6,0,-813.5350913781147,16637.260089881343,16050.51616260135,3403.721911158787,3188.136048773247,1515.7068622957422,1449.7138162946137,603.9318568511343,561.3727910647234,108.43403410668597,60.35581442642991,74.648947498069,65.27833879963167,70.5830595710232,70.18947904601656,70.25280732799901,69.0360266741899,66.2760992201737,66.97302294159185,67.58214760605861,67.55230079639794,3.321928094887362,66.43856189774725,1,0,1,KYNiOsO6
Comp_48,8.0,75.0,67.0,20.9,15.86,8.0,3.0,87.0,84.0,65.2,26.160000000000004,87.0,15.9994,186.207,170.20759999999999,46.890094999999995,38.62719299999999,15.9994,54.8,3459.0,3404.2,765.133,938.1202000000001,54.8,1.0,16.0,15.0,11.7,5.16,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,106.4,48.480000000000004,66.0,0.82,3.44,2.62,2.649,0.9492,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,21.0,20.0,7.1,3.3599999999999994,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.9,1.64,2.0,9.105,73.1066666667,64.00166666669999,18.507666666669998,13.691266666671998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,12.0,229.0,217.0,91.4,95.28,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.1528363852135892,6.62697921971861,11.749370565763062,0.8091661042466329,4,6,0,-813.9403780645628,16118.562037517282,15547.60081082412,3403.7427582295322,3188.3269840653866,1515.113075554005,1449.7676541722456,604.0323387876509,561.4144585324432,108.40135753442462,60.38674350065698,74.75282704082966,65.29180806985372,70.62970898113947,70.24899733004254,70.1531894000369,68.94281887393512,66.29487946547302,66.97324008454444,67.59773201069378,67.55206502392103,3.321928094887362,66.43856189774725,1,0,1,KYNiReO6
Comp_49,8.0,74.0,66.0,20.8,15.720000000000002,8.0,3.0,87.0,84.0,64.9,26.52,87.0,15.9994,183.84,167.8406,46.653395,38.295812999999995,15.9994,54.8,3695.0,3640.2,788.733,971.1601999999999,54.8,1.0,16.0,15.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,107.5,49.8,66.0,0.82,3.44,2.62,2.6950000000000003,0.8939999999999998,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.3,1.8800000000000001,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,7.0,3.2,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.7,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,1.8,2.0,9.105,73.1066666667,64.00166666669999,18.64716666667,13.635466666671999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,12.0,229.0,217.0,94.9,99.47999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.14529484110287824,6.567560953480385,11.795822762172781,0.8059795912275421,4,6,0,-813.7939432620274,15609.126566363506,15054.341267231506,3403.6773231370958,3188.2251541329133,1514.8993514468757,1449.929038921978,604.1396938371817,561.3564580390629,108.23536571306991,60.42369526618564,74.78052337705843,65.24899908173371,66.23727273363062,70.66305276597963,70.27383539633847,70.28468805038703,68.90140740283736,67.04361093081516,67.56240868499765,67.59530806239967,3.321928094887362,66.43856189774725,1,0,1,KYNiWO6
Comp_50,8.0,76.0,68.0,20.5,15.3,8.0,3.0,87.0,84.0,64.0,27.6,87.0,15.9994,190.23,174.23059999999998,46.517205000000004,38.105147,15.9994,54.8,3306.0,3251.2,795.333,980.4002,54.8,1.0,16.0,15.0,11.3,5.64,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,108.6,51.12,66.0,0.82,3.44,2.62,2.6510000000000002,0.9468,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.0,1.4,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,6.7,3.06,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3,2.0199999999999996,2.0,9.105,73.1066666667,64.00166666669999,18.72016666667,13.606266666672003,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.1534291362178772,6.717800602103765,11.49835202720233,0.8172362547084369,4,6,0,-766.7927945061489,16637.132495950078,16048.352030273913,3396.0684937915566,3188.135328128834,962.0338678260306,902.7500115408867,597.3001821766973,561.3391718226497,107.53715086850848,59.9734683457863,73.92968729490134,65.20384000095257,66.20501272718141,70.60153656536218,70.22337726461014,70.496781564132,69.21402643945667,67.14590487694521,67.54256511166032,67.60199284757132,3.321928094887362,66.43856189774725,1,0,1,KYVOsO6
Comp_51,8.0,75.0,67.0,20.4,15.16,8.0,3.0,87.0,84.0,63.7,27.96,87.0,15.9994,186.207,170.20759999999999,46.114905,37.541927,15.9994,54.8,3459.0,3404.2,810.633,1001.8202000000001,54.8,1.0,16.0,15.0,11.2,5.76,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,109.3,51.959999999999994,66.0,0.82,3.44,2.62,2.621,0.9827999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,0.9,1.26,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,21.0,20.0,6.6,2.88,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.1,2.9400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.4,2.1599999999999997,2.0,9.105,73.1066666667,64.00166666669999,18.77666666667,13.583666666671999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.15821633334186513,6.563447498163746,11.666978569794486,0.814880420939697,4,6,0,-759.512457262445,16117.50749742072,15546.315908115768,3395.5320599983993,3188.785282526822,960.9102551444458,902.8281490304979,597.6015021057883,561.4928948113716,107.51576559027458,60.08406194612481,73.95148051936216,65.24607381708086,66.24435278902614,70.25955375155334,70.62950734156443,70.56633153902715,69.246653362362,67.1132603496699,67.59082388492067,67.62937943596911,3.321928094887362,66.43856189774725,1,0,1,KYVReO6
Comp_52,8.0,74.0,66.0,20.3,15.020000000000001,8.0,3.0,87.0,84.0,63.4,28.320000000000004,87.0,15.9994,183.84,167.8406,45.878205,37.210547,15.9994,54.8,3695.0,3640.2,834.233,1034.8601999999998,54.8,1.0,16.0,15.0,11.1,5.88,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,110.4,53.279999999999994,66.0,0.82,3.44,2.62,2.6670000000000003,0.9276,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.12,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,20.0,19.0,6.5,2.7,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.2,3.0800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.3,2.0,9.105,73.1066666667,64.00166666669999,18.91616666667,13.527866666672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,4.0,6.0,3.3166247903554,-282000.0,1,0.8202341305415322,0.1512481095102513,6.328915288314671,12.03722095137572,0.7898162247293459,4,6,0,-739.1063960720447,15605.27009936301,15055.791694971045,3395.0668259128743,3189.2750064505617,959.2982694277022,902.95962492227,598.1299373946671,561.6009864289638,107.46420897391577,60.586925726841905,74.64949322235637,65.30039466710053,70.67618915224064,70.34154303947948,70.41904578492529,66.35836457639385,68.8341744836904,66.99640434301865,67.56816898972453,67.62297122728339,3.321928094887362,66.43856189774725,1,0,1,KYVWO6
